Date,Fiscal_Quarter,Region,State,City,Latitude,Longitude,Channel,Customer_Segment,Product_Category,Brand,Product_SKU,Pack_Size,Distributor_ID,Distributor_Name,Sales_Rep_ID,Warehouse_Code,Promotion_Applied,Revenue,Net_Revenue,Units_Sold,Order_Count,Target,COGS,Gross_Margin,Discount_Amount,Returns_Units,Marketing_Spend,Freight_Cost,Unit_Price,In_Stock_Rate
2026-01-01,Q4,East,West Bengal,Siliguri,26.7271,88.3953,Quick Commerce,Value,Personal Care,PureShield,PC-PS-SAN,SAN,DIST-EA-0313,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-E133E1,WH-EA-01,No,73502,71444,1267,63,70562,32341,41161,2058,14,3822,1323,58.01,86
2026-01-01,Q4,East,West Bengal,Siliguri,26.7271,88.3953,Quick Commerce,Value,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,DIST-EA-0313,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-E133E1,WH-EA-01,No,71057,69067,1093,50,68215,31265,39792,1990,12,3695,1279,65.01,88
2026-01-01,Q4,East,West Bengal,Siliguri,26.7271,88.3953,Quick Commerce,Value,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,DIST-EA-0313,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-E133E1,WH-EA-01,No,66344,64486,921,38,63690,29191,37153,1858,10,3450,1194,72.03,90
2026-01-01,Q4,East,West Bengal,Siliguri,26.7271,88.3953,Quick Commerce,Value,Personal Care,CleanPro,PC-CP-WASH,WASH,DIST-EA-0313,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-E133E1,WH-EA-01,No,57071,55473,722,28,54788,25111,31960,1598,8,2968,1027,79.05,92
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Modern Trade,Premium,Beverages,AquaFresh,BEV-AF-1L,1L,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-F2FFC1,WH-EA-01,No,246409,243452,5243,291,236553,101028,145381,2957,58,12813,4435,47.0,84
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Modern Trade,Premium,Beverages,SipWell,BEV-SW-500ML,500ML,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-F2FFC1,WH-EA-01,No,222619,219948,4123,206,213714,91274,131345,2671,45,11576,4007,53.99,86
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Modern Trade,Premium,Beverages,ChillUp,BEV-CU-2L,2L,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-F2FFC1,WH-EA-01,No,215214,212631,3528,160,206605,88238,126976,2583,39,11191,3874,61.0,88
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Modern Trade,Premium,Beverages,FizzRoot,BEV-FR-750ML,750ML,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-F2FFC1,WH-EA-01,No,200937,198526,2955,123,192900,82384,118553,2411,33,10449,3617,68.0,90
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Modern Trade,Premium,Beverages,PureMist,BEV-PM-1L,1L,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-F2FFC1,WH-EA-01,No,172853,170779,2305,89,165939,70870,101983,2074,25,8988,3111,74.99,92
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Modern Trade,Premium,Snacks,CrunchyBite,SNK-CB-200G,200G,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-F2FFC1,WH-EA-01,No,166493,164495,3784,210,159833,61602,104891,1998,42,8658,2997,44.0,84
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Modern Trade,Premium,Snacks,MasalaMix,SNK-MM-150G,150G,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-F2FFC1,WH-EA-01,No,150418,148613,2949,147,144401,55655,94763,1805,32,7822,2708,51.01,86
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Modern Trade,Premium,Snacks,NutPop,SNK-NP-100G,100G,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-F2FFC1,WH-EA-01,No,145415,143670,2507,114,139598,53804,91611,1745,28,7562,2617,58.0,88
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Modern Trade,Premium,Snacks,SpiceRack,SNK-SR-250G,250G,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-F2FFC1,WH-EA-01,No,135769,134140,2089,87,130338,50235,85534,1629,23,7060,2444,64.99,90
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Modern Trade,Premium,Snacks,ChipsAhoy,SNK-CA-180G,180G,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-F2FFC1,WH-EA-01,No,116793,115391,1622,62,112121,43213,73580,1402,18,6073,2102,72.01,92
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Modern Trade,Premium,Personal Care,GlowCare,PC-GC-SOAP,SOAP,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-F2FFC1,WH-EA-01,No,126535,125017,2481,138,121474,55675,70860,1518,27,6580,2278,51.0,84
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Modern Trade,Premium,Personal Care,PureShield,PC-PS-SAN,SAN,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-F2FFC1,WH-EA-01,No,114318,112946,1971,99,109745,50300,64018,1372,22,5945,2058,58.0,86
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Modern Trade,Premium,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-F2FFC1,WH-EA-01,No,110515,109189,1700,77,106094,48627,61888,1326,19,5747,1989,65.01,88
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Modern Trade,Premium,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-F2FFC1,WH-EA-01,No,103184,101946,1433,60,99057,45401,57783,1238,16,5366,1857,72.01,90
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Modern Trade,Premium,Personal Care,CleanPro,PC-CP-WASH,WASH,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-F2FFC1,WH-EA-01,No,88762,87697,1124,43,85212,39055,49707,1065,12,4616,1598,78.97,92
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,General Trade,Rural,Beverages,AquaFresh,BEV-AF-1L,1L,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-0C1460,WH-EA-01,No,216149,212258,4599,256,207503,88621,127528,3891,51,11240,3891,47.0,84
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,General Trade,Rural,Beverages,SipWell,BEV-SW-500ML,500ML,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-0C1460,WH-EA-01,No,195280,191765,3616,181,187469,80065,115215,3515,40,10155,3515,54.0,86
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,General Trade,Rural,Beverages,ChillUp,BEV-CU-2L,2L,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-0C1460,WH-EA-01,No,188784,185386,3095,141,181233,77401,111383,3398,34,9817,3398,61.0,88
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,General Trade,Rural,Beverages,FizzRoot,BEV-FR-750ML,750ML,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-0C1460,WH-EA-01,No,176261,173088,2592,108,169211,72267,103994,3173,29,9166,3173,68.0,90
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,General Trade,Rural,Beverages,PureMist,BEV-PM-1L,1L,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-0C1460,WH-EA-01,No,151626,148897,2022,78,145561,62167,89459,2729,22,7885,2729,74.99,92
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,General Trade,Rural,Snacks,CrunchyBite,SNK-CB-200G,200G,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-0C1460,WH-EA-01,No,146046,143417,3319,184,140204,54037,92009,2629,37,7594,2629,44.0,84
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,General Trade,Rural,Snacks,MasalaMix,SNK-MM-150G,150G,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-0C1460,WH-EA-01,No,131946,129571,2587,129,126668,48820,83126,2375,28,6861,2375,51.0,86
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,General Trade,Rural,Snacks,NutPop,SNK-NP-100G,100G,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-0C1460,WH-EA-01,No,127557,125261,2199,100,122455,47196,80361,2296,24,6633,2296,58.01,88
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,General Trade,Rural,Snacks,SpiceRack,SNK-SR-250G,250G,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-0C1460,WH-EA-01,No,119095,116951,1832,76,114331,44065,75030,2144,20,6193,2144,65.01,90
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,General Trade,Rural,Snacks,ChipsAhoy,SNK-CA-180G,180G,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-0C1460,WH-EA-01,No,102450,100606,1423,55,98352,37906,64544,1844,16,5327,1844,72.0,92
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,General Trade,Rural,Personal Care,GlowCare,PC-GC-SOAP,SOAP,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-0C1460,WH-EA-01,No,110995,108997,2176,121,106555,48838,62157,1998,24,5772,1998,51.01,84
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,General Trade,Rural,Personal Care,PureShield,PC-PS-SAN,SAN,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-0C1460,WH-EA-01,No,100279,98474,1729,86,96268,44123,56156,1805,19,5215,1805,58.0,86
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,General Trade,Rural,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-0C1460,WH-EA-01,No,96943,95198,1491,68,93065,42655,54288,1745,16,5041,1745,65.02,88
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,General Trade,Rural,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-0C1460,WH-EA-01,No,90512,88883,1257,52,86892,39825,50687,1629,14,4707,1629,72.01,90
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,General Trade,Rural,Personal Care,CleanPro,PC-CP-WASH,WASH,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-0C1460,WH-EA-01,No,77862,76460,986,38,74748,34259,43603,1402,11,4049,1402,78.97,92
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,E-Commerce,Premium,Beverages,AquaFresh,BEV-AF-1L,1L,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-5F7664,WH-EA-01,No,232325,224194,4943,275,223032,95253,137072,8131,54,12081,4182,47.0,84
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,E-Commerce,Premium,Beverages,SipWell,BEV-SW-500ML,500ML,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-5F7664,WH-EA-01,No,209894,202548,3887,194,201498,86057,123837,7346,43,10914,3778,54.0,86
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,E-Commerce,Premium,Beverages,ChillUp,BEV-CU-2L,2L,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-5F7664,WH-EA-01,No,202913,195811,3326,151,194796,83194,119719,7102,37,10551,3652,61.01,88
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,E-Commerce,Premium,Beverages,FizzRoot,BEV-FR-750ML,750ML,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-5F7664,WH-EA-01,No,189452,182821,2786,116,181874,77675,111777,6631,31,9852,3410,68.0,90
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,E-Commerce,Premium,Beverages,PureMist,BEV-PM-1L,1L,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-5F7664,WH-EA-01,No,162973,157269,2173,84,156454,66819,96154,5704,24,8475,2934,75.0,92
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,E-Commerce,Premium,Snacks,CrunchyBite,SNK-CB-200G,200G,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-5F7664,WH-EA-01,No,156976,151482,3568,198,150697,58081,98895,5494,39,8163,2826,44.0,84
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,E-Commerce,Premium,Snacks,MasalaMix,SNK-MM-150G,150G,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-5F7664,WH-EA-01,No,141820,136856,2781,139,136147,52473,89347,4964,31,7375,2553,51.0,86
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,E-Commerce,Premium,Snacks,NutPop,SNK-NP-100G,100G,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-5F7664,WH-EA-01,No,137103,132304,2364,107,131619,50728,86375,4799,26,7129,2468,58.0,88
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,E-Commerce,Premium,Snacks,SpiceRack,SNK-SR-250G,250G,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-5F7664,WH-EA-01,No,128008,123528,1969,82,122888,47363,80645,4480,22,6656,2304,65.01,90
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,E-Commerce,Premium,Snacks,ChipsAhoy,SNK-CA-180G,180G,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-5F7664,WH-EA-01,No,110117,106263,1529,59,105712,40743,69374,3854,17,5726,1982,72.02,92
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,E-Commerce,Premium,Personal Care,GlowCare,PC-GC-SOAP,SOAP,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-5F7664,WH-EA-01,No,119302,115126,2339,130,114530,52493,66809,4176,26,6204,2147,51.01,84
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,E-Commerce,Premium,Personal Care,PureShield,PC-PS-SAN,SAN,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-5F7664,WH-EA-01,No,107784,104012,1858,93,103473,47425,60359,3772,20,5605,1940,58.01,86
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,E-Commerce,Premium,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-5F7664,WH-EA-01,No,104199,100552,1603,73,100031,45848,58351,3647,18,5418,1876,65.0,88
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,E-Commerce,Premium,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-5F7664,WH-EA-01,No,97286,93881,1351,56,93395,42806,54480,3405,15,5059,1751,72.01,90
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,E-Commerce,Premium,Personal Care,CleanPro,PC-CP-WASH,WASH,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-5F7664,WH-EA-01,No,83689,80760,1059,41,80341,36823,46866,2929,12,4352,1506,79.03,92
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Quick Commerce,Value,Beverages,AquaFresh,BEV-AF-1L,1L,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-1A70A9,WH-EA-01,No,201641,195995,4290,238,193575,82673,118968,5646,47,10485,3630,47.0,84
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Quick Commerce,Value,Beverages,SipWell,BEV-SW-500ML,500ML,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-1A70A9,WH-EA-01,No,182172,177071,3374,169,174885,74691,107481,5101,37,9473,3279,53.99,86
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Quick Commerce,Value,Beverages,ChillUp,BEV-CU-2L,2L,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-1A70A9,WH-EA-01,No,176113,171182,2887,131,169068,72206,103907,4931,32,9158,3170,61.0,88
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Quick Commerce,Value,Beverages,FizzRoot,BEV-FR-750ML,750ML,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-1A70A9,WH-EA-01,No,164430,159826,2418,101,157853,67416,97014,4604,27,8550,2960,68.0,90
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Quick Commerce,Value,Beverages,PureMist,BEV-PM-1L,1L,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-1A70A9,WH-EA-01,No,141448,137487,1886,73,135790,57994,83454,3961,21,7355,2546,75.0,92
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Quick Commerce,Value,Snacks,CrunchyBite,SNK-CB-200G,200G,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-1A70A9,WH-EA-01,No,136244,132429,3096,172,130794,50410,85834,3815,34,7085,2452,44.01,84
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Quick Commerce,Value,Snacks,MasalaMix,SNK-MM-150G,150G,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-1A70A9,WH-EA-01,No,123089,119643,2414,121,118165,45543,77546,3446,27,6401,2216,50.99,86
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Quick Commerce,Value,Snacks,NutPop,SNK-NP-100G,100G,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-1A70A9,WH-EA-01,No,118995,115663,2052,93,114235,44028,74967,3332,23,6188,2142,57.99,88
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Quick Commerce,Value,Snacks,SpiceRack,SNK-SR-250G,250G,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-1A70A9,WH-EA-01,No,111102,107991,1709,71,106658,41108,69994,3111,19,5777,2000,65.01,90
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Quick Commerce,Value,Snacks,ChipsAhoy,SNK-CA-180G,180G,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-1A70A9,WH-EA-01,No,95573,92897,1327,51,91750,35362,60211,2676,15,4970,1720,72.02,92
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Quick Commerce,Value,Personal Care,GlowCare,PC-GC-SOAP,SOAP,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-1A70A9,WH-EA-01,No,103545,100646,2030,113,99403,45560,57985,2899,22,5384,1864,51.01,84
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Quick Commerce,Value,Personal Care,PureShield,PC-PS-SAN,SAN,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-1A70A9,WH-EA-01,No,93548,90929,1613,81,89806,41161,52387,2619,18,4864,1684,58.0,86
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Quick Commerce,Value,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-1A70A9,WH-EA-01,No,90436,87904,1391,63,86819,39792,50644,2532,15,4703,1628,65.02,88
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Quick Commerce,Value,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-1A70A9,WH-EA-01,No,84437,82073,1173,49,81060,37152,47285,2364,13,4391,1520,71.98,90
2026-01-01,Q4,East,Odisha,Bhubaneswar,20.2961,85.8245,Quick Commerce,Value,Personal Care,CleanPro,PC-CP-WASH,WASH,DIST-EA-0314,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-1A70A9,WH-EA-01,No,72636,70602,919,35,69731,31960,40676,2034,10,3777,1307,79.04,92
2026-01-01,Q4,East,Odisha,Cuttack,20.4625,85.8828,Modern Trade,Premium,Beverages,AquaFresh,BEV-AF-1L,1L,DIST-EA-0315,Cuttack FMCG Distributors Pvt Ltd,REP-Ea-A7545A,WH-EA-01,No,193607,191284,4119,229,185863,79379,114228,2323,45,10068,3485,47.0,84
2026-01-01,Q4,East,Odisha,Cuttack,20.4625,85.8828,Modern Trade,Premium,Beverages,SipWell,BEV-SW-500ML,500ML,DIST-EA-0315,Cuttack FMCG Distributors Pvt Ltd,REP-Ea-A7545A,WH-EA-01,No,174915,172816,3239,162,167918,71715,103200,2099,36,9096,3148,54.0,86
2026-01-01,Q4,East,Odisha,Cuttack,20.4625,85.8828,Modern Trade,Premium,Beverages,ChillUp,BEV-CU-2L,2L,DIST-EA-0315,Cuttack FMCG Distributors Pvt Ltd,REP-Ea-A7545A,WH-EA-01,No,169097,167068,2772,126,162333,69330,99767,2029,30,8793,3044,61.0,88
2026-01-01,Q4,East,Odisha,Cuttack,20.4625,85.8828,Modern Trade,Premium,Beverages,FizzRoot,BEV-FR-750ML,750ML,DIST-EA-0315,Cuttack FMCG Distributors Pvt Ltd,REP-Ea-A7545A,WH-EA-01,No,157879,155984,2322,97,151564,64730,93149,1895,26,8210,2842,67.99,90
2026-01-01,Q4,East,Odisha,Cuttack,20.4625,85.8828,Modern Trade,Premium,Beverages,PureMist,BEV-PM-1L,1L,DIST-EA-0315,Cuttack FMCG Distributors Pvt Ltd,REP-Ea-A7545A,WH-EA-01,No,135813,134183,1811,70,130380,55683,80130,1630,20,7062,2445,74.99,92
2026-01-01,Q4,East,Odisha,Cuttack,20.4625,85.8828,Modern Trade,Premium,Snacks,CrunchyBite,SNK-CB-200G,200G,DIST-EA-0315,Cuttack FMCG Distributors Pvt Ltd,REP-Ea-A7545A,WH-EA-01,No,130816,129246,2973,165,125583,48402,82414,1570,33,6802,2355,44.0,84
2026-01-01,Q4,East,Odisha,Cuttack,20.4625,85.8828,Modern Trade,Premium,Snacks,MasalaMix,SNK-MM-150G,150G,DIST-EA-0315,Cuttack FMCG Distributors Pvt Ltd,REP-Ea-A7545A,WH-EA-01,No,118186,116768,2317,116,113459,43729,74457,1418,25,6146,2127,51.01,86
2026-01-01,Q4,East,Odisha,Cuttack,20.4625,85.8828,Modern Trade,Premium,Snacks,NutPop,SNK-NP-100G,100G,DIST-EA-0315,Cuttack FMCG Distributors Pvt Ltd,REP-Ea-A7545A,WH-EA-01,No,114255,112884,1970,90,109685,42274,71981,1371,22,5941,2057,58.0,88
2026-01-01,Q4,East,Odisha,Cuttack,20.4625,85.8828,Modern Trade,Premium,Snacks,SpiceRack,SNK-SR-250G,250G,DIST-EA-0315,Cuttack FMCG Distributors Pvt Ltd,REP-Ea-A7545A,WH-EA-01,No,106675,105395,1641,68,102408,39470,67205,1280,18,5547,1920,65.01,90
2026-01-01,Q4,East,Odisha,Cuttack,20.4625,85.8828,Modern Trade,Premium,Snacks,ChipsAhoy,SNK-CA-180G,180G,DIST-EA-0315,Cuttack FMCG Distributors Pvt Ltd,REP-Ea-A7545A,WH-EA-01,No,91766,90665,1275,49,88095,33953,57813,1101,14,4772,1652,71.97,92
2026-01-01,Q4,East,Odisha,Cuttack,20.4625,85.8828,Modern Trade,Premium,Personal Care,GlowCare,PC-GC-SOAP,SOAP,DIST-EA-0315,Cuttack FMCG Distributors Pvt Ltd,REP-Ea-A7545A,WH-EA-01,No,99420,98227,1949,108,95443,43745,55675,1193,21,5170,1790,51.01,84
2026-01-01,Q4,East,Odisha,Cuttack,20.4625,85.8828,Modern Trade,Premium,Personal Care,PureShield,PC-PS-SAN,SAN,DIST-EA-0315,Cuttack FMCG Distributors Pvt Ltd,REP-Ea-A7545A,WH-EA-01,No,89821,88743,1549,77,86228,39521,50300,1078,17,4671,1617,57.99,86
2026-01-01,Q4,East,Odisha,Cuttack,20.4625,85.8828,Modern Trade,Premium,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,DIST-EA-0315,Cuttack FMCG Distributors Pvt Ltd,REP-Ea-A7545A,WH-EA-01,No,86833,85791,1336,61,83360,38207,48626,1042,15,4515,1563,64.99,88
2026-01-01,Q4,East,Odisha,Cuttack,20.4625,85.8828,Modern Trade,Premium,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,DIST-EA-0315,Cuttack FMCG Distributors Pvt Ltd,REP-Ea-A7545A,WH-EA-01,No,81073,80100,1126,47,77830,35672,45401,973,12,4216,1459,72.0,90
2026-01-01,Q4,East,Odisha,Cuttack,20.4625,85.8828,Modern Trade,Premium,Personal Care,CleanPro,PC-CP-WASH,WASH,DIST-EA-0315,Cuttack FMCG Distributors Pvt Ltd,REP-Ea-A7545A,WH-EA-01,No,69742,68905,883,34,66952,30686,39056,837,10,3627,1255,78.98,92
2026-01-01,Q4,East,Odisha,Cuttack,20.4625,85.8828,General Trade,Rural,Beverages,AquaFresh,BEV-AF-1L,1L,DIST-EA-0315,Cuttack FMCG Distributors Pvt Ltd,REP-Ea-9C728D,WH-EA-01,No,169831,166774,3613,201,163038,69631,100200,3057,40,8831,3057,47.01,84
2026-01-01,Q4,East,Odisha,Cuttack,20.4625,85.8828,General Trade,Rural,Beverages,SipWell,BEV-SW-500ML,500ML,DIST-EA-0315,Cuttack FMCG Distributors Pvt Ltd,REP-Ea-9C728D,WH-EA-01,No,153434,150672,2841,142,147297,62908,90526,2762,31,7979,2762,54.01,86
2026-01-01,Q4,East,Odisha,Cuttack,20.4625,85.8828,General Trade,Rural,Beverages,ChillUp,BEV-CU-2L,2L,DIST-EA-0315,Cuttack FMCG Distributors Pvt Ltd,REP-Ea-9C728D,WH-EA-01,No,148330,145660,2432,111,142397,60815,87515,2670,27,7713,2670,60.99,88
