Date,Country,US_Region,State,State_Code,City,Latitude,Longitude,Channel,Customer_Segment,Product_Category,Brand,Product_SKU,Pack_Size,Distributor_ID,Sales_Rep_ID,Promotion_Applied,Revenue,Net_Revenue,Units_Sold,Order_Count,Target,COGS,Gross_Margin,Discount_Amount,Returns_Units,Marketing_Spend,Freight_Cost,Unit_Price
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,E-Commerce,Premium,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0295,US-REP-01DA61,No,249990,239990,3906,195,239990,97496,152494,10000,39,12000,4000,64.0
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,E-Commerce,Premium,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0295,US-REP-01DA61,No,227680,218573,3253,162,218573,88795,138885,9107,33,10929,3643,69.99
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,E-Commerce,Premium,Beverages,PureMist,BEV-PM-1L,1L,US-D-0295,US-REP-01DA61,No,204773,196582,2694,134,196582,79861,124912,8191,27,9829,3276,76.01
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,E-Commerce,Premium,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0295,US-REP-01DA61,No,187078,179595,3598,179,179595,65477,121601,7483,36,8980,2993,51.99
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,E-Commerce,Premium,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0295,US-REP-01DA61,No,171255,164405,2953,147,164405,59939,111316,6850,30,8220,2740,57.99
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,E-Commerce,Premium,Snacks,NutPop,SNK-NP-100G,100G,US-D-0295,US-REP-01DA61,No,166660,159994,2604,130,159994,58331,108329,6666,26,8000,2667,64.0
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,E-Commerce,Premium,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0295,US-REP-01DA61,No,151787,145716,2168,108,145716,53125,98662,6071,22,7286,2429,70.01
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,E-Commerce,Premium,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0295,US-REP-01DA61,No,136515,131054,1796,89,131054,47780,88735,5461,18,6553,2184,76.01
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,E-Commerce,Premium,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0295,US-REP-01DA61,No,140308,134696,2698,134,134696,60332,79976,5612,27,6735,2245,52.0
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,E-Commerce,Premium,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0295,US-REP-01DA61,No,128441,123303,2214,110,123303,55230,73211,5138,22,6165,2055,58.01
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,E-Commerce,Premium,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0295,US-REP-01DA61,No,124995,119995,1953,97,119995,53748,71247,5000,20,6000,2000,64.0
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,E-Commerce,Premium,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0295,US-REP-01DA61,No,113840,109286,1626,81,109286,48951,64889,4554,16,5464,1821,70.01
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,E-Commerce,Premium,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0295,US-REP-01DA61,No,102386,98291,1347,67,98291,44026,58360,4095,13,4915,1638,76.01
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,Club Store,Value,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0295,US-REP-C9CCD2,No,244055,237954,4693,234,234293,95181,148874,6101,47,11715,3905,52.0
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,Club Store,Value,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0295,US-REP-C9CCD2,No,223413,217828,3852,192,214476,87131,136282,5585,39,10724,3575,58.0
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,Club Store,Value,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0295,US-REP-C9CCD2,No,217419,211984,3397,169,208722,84793,132626,5435,34,10436,3479,64.0
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,Club Store,Value,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0295,US-REP-C9CCD2,No,198016,193066,2829,141,190095,77226,120790,4950,28,9505,3168,70.0
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,Club Store,Value,Beverages,PureMist,BEV-PM-1L,1L,US-D-0295,US-REP-C9CCD2,No,178093,173641,2343,117,170969,69456,108637,4452,23,8548,2849,76.01
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,Club Store,Value,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0295,US-REP-C9CCD2,No,162703,158635,3129,156,156195,56946,105757,4068,31,7810,2603,52.0
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,Club Store,Value,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0295,US-REP-C9CCD2,No,148942,145218,2568,128,142984,52130,96812,3724,26,7149,2383,58.0
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,Club Store,Value,Snacks,NutPop,SNK-NP-100G,100G,US-D-0295,US-REP-C9CCD2,No,144946,141322,2265,113,139148,50731,94215,3624,23,6957,2319,63.99
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,Club Store,Value,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0295,US-REP-C9CCD2,No,132010,128710,1886,94,126730,46204,85806,3300,19,6336,2112,69.99
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,Club Store,Value,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0295,US-REP-C9CCD2,No,118728,115760,1562,78,113979,41555,77173,2968,16,5699,1900,76.01
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,Club Store,Value,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0295,US-REP-C9CCD2,No,122027,118976,2347,117,117146,52472,69555,3051,23,5857,1952,51.99
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,Club Store,Value,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0295,US-REP-C9CCD2,No,111706,108913,1926,96,107238,48034,63672,2793,19,5362,1787,58.0
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,Club Store,Value,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0295,US-REP-C9CCD2,No,108709,105991,1699,84,104361,46745,61964,2718,17,5218,1739,63.98
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,Club Store,Value,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0295,US-REP-C9CCD2,No,99008,96533,1414,70,95048,42573,56435,2475,14,4752,1584,70.02
2025-09-01,United States,Southwest,Texas,TX,Austin,30.2672,-97.7431,Club Store,Value,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0295,US-REP-C9CCD2,No,89046,86820,1172,58,85484,38290,50756,2226,12,4274,1425,75.98
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Modern Trade,Premium,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0296,US-REP-ABC375,No,341826,334989,6574,328,328153,133312,208514,6837,66,16408,5469,52.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Modern Trade,Premium,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0296,US-REP-ABC375,No,312915,306657,5395,269,300398,122037,190878,6258,54,15020,5007,58.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Modern Trade,Premium,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0296,US-REP-ABC375,No,304520,298430,4758,237,292339,118763,185757,6090,48,14617,4872,64.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Modern Trade,Premium,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0296,US-REP-ABC375,No,277343,271796,3962,198,266249,108164,169179,5547,40,13312,4437,70.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Modern Trade,Premium,Beverages,PureMist,BEV-PM-1L,1L,US-D-0296,US-REP-ABC375,No,249439,244450,3282,164,239461,97281,152158,4989,33,11973,3991,76.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Modern Trade,Premium,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0296,US-REP-ABC375,No,227884,223326,4382,219,218769,79759,148125,4558,44,10938,3646,52.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Modern Trade,Premium,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0296,US-REP-ABC375,No,208610,204438,3597,179,200266,73014,135596,4172,36,10013,3338,58.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Modern Trade,Premium,Snacks,NutPop,SNK-NP-100G,100G,US-D-0296,US-REP-ABC375,No,203013,198953,3172,158,194892,71055,131958,4060,32,9745,3248,64.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Modern Trade,Premium,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0296,US-REP-ABC375,No,184896,181198,2641,132,177500,64714,120182,3698,26,8875,2958,70.01
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Modern Trade,Premium,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0296,US-REP-ABC375,No,166293,162967,2188,109,159641,58203,108090,3326,22,7982,2661,76.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Modern Trade,Premium,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0296,US-REP-ABC375,No,170913,167495,3287,164,164076,73493,97420,3418,33,8204,2735,52.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Modern Trade,Premium,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0296,US-REP-ABC375,No,156458,153329,2698,134,150200,67277,89181,3129,27,7510,2503,57.99
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Modern Trade,Premium,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0296,US-REP-ABC375,No,152260,149215,2379,118,146170,65472,86788,3045,24,7308,2436,64.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Modern Trade,Premium,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0296,US-REP-ABC375,No,138672,135899,1981,99,133125,59629,79043,2773,20,6656,2219,70.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Modern Trade,Premium,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0296,US-REP-ABC375,No,124720,122226,1641,82,119731,53630,71090,2494,16,5987,1996,76.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,General Trade,Mass,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0296,US-REP-41B0AB,No,305202,300624,5869,293,292994,119029,186173,4578,59,14650,4883,52.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,General Trade,Mass,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0296,US-REP-41B0AB,No,279389,275198,4817,240,268213,108962,170427,4191,48,13411,4470,58.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,General Trade,Mass,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0296,US-REP-41B0AB,No,271893,267815,4248,212,261017,106038,165855,4078,42,13051,4350,64.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,General Trade,Mass,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0296,US-REP-41B0AB,No,247628,243914,3538,176,237723,96575,151053,3714,35,11886,3962,69.99
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,General Trade,Mass,Beverages,PureMist,BEV-PM-1L,1L,US-D-0296,US-REP-41B0AB,No,222714,219373,2930,146,213805,86858,135856,3341,29,10690,3563,76.01
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,General Trade,Mass,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0296,US-REP-41B0AB,No,203468,200416,3913,195,195329,71214,132254,3052,39,9766,3255,52.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,General Trade,Mass,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0296,US-REP-41B0AB,No,186259,183465,3211,160,178809,65191,121068,2794,32,8940,2980,58.01
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,General Trade,Mass,Snacks,NutPop,SNK-NP-100G,100G,US-D-0296,US-REP-41B0AB,No,181262,178543,2832,141,174012,63442,117820,2719,28,8701,2900,64.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,General Trade,Mass,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0296,US-REP-41B0AB,No,165085,162609,2358,117,158482,57780,107305,2476,24,7924,2641,70.01
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,General Trade,Mass,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0296,US-REP-41B0AB,No,148476,146249,1954,97,142537,51967,96509,2227,20,7127,2376,75.99
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,General Trade,Mass,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0296,US-REP-41B0AB,No,152601,150312,2935,146,146497,65618,86983,2289,29,7325,2442,51.99
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,General Trade,Mass,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0296,US-REP-41B0AB,No,139694,137599,2409,120,134106,60068,79626,2095,24,6705,2235,57.99
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,General Trade,Mass,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0296,US-REP-41B0AB,No,135946,133907,2124,106,130508,58457,77489,2039,21,6525,2175,64.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,General Trade,Mass,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0296,US-REP-41B0AB,No,123814,121957,1769,88,118861,53240,70574,1857,18,5943,1981,69.99
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,General Trade,Mass,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0296,US-REP-41B0AB,No,111357,109687,1465,73,106903,47884,63473,1670,15,5345,1782,76.01
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,E-Commerce,Premium,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0296,US-REP-116BE6,No,371980,357101,7153,357,357101,145072,226908,14879,72,17855,5952,52.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,E-Commerce,Premium,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0296,US-REP-116BE6,No,340519,326898,5871,293,326898,132802,207717,13621,59,16345,5448,58.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,E-Commerce,Premium,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0296,US-REP-116BE6,No,331383,318128,5178,258,318128,129239,202144,13255,52,15906,5302,64.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,E-Commerce,Premium,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0296,US-REP-116BE6,No,301809,289737,4312,215,289737,117706,184103,12072,43,14487,4829,69.99
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,E-Commerce,Premium,Beverages,PureMist,BEV-PM-1L,1L,US-D-0296,US-REP-116BE6,No,271443,260585,3572,178,260585,105863,165580,10858,36,13029,4343,75.99
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,E-Commerce,Premium,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0296,US-REP-116BE6,No,247987,238068,4769,238,238068,86795,161192,9919,48,11903,3968,52.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,E-Commerce,Premium,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0296,US-REP-116BE6,No,227012,217932,3914,195,217932,79454,147558,9080,39,10897,3632,58.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,E-Commerce,Premium,Snacks,NutPop,SNK-NP-100G,100G,US-D-0296,US-REP-116BE6,No,220922,212085,3452,172,212085,77323,143599,8837,35,10604,3535,64.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,E-Commerce,Premium,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0296,US-REP-116BE6,No,201206,193158,2874,143,193158,70422,130784,8048,29,9658,3219,70.01
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,E-Commerce,Premium,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0296,US-REP-116BE6,No,180962,173724,2381,119,173724,63337,117625,7238,24,8686,2895,76.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,E-Commerce,Premium,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0296,US-REP-116BE6,No,185990,178550,3577,178,178550,79976,106014,7440,36,8928,2976,52.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,E-Commerce,Premium,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0296,US-REP-116BE6,No,170259,163449,2936,146,163449,73211,97048,6810,29,8172,2724,57.99
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,E-Commerce,Premium,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0296,US-REP-116BE6,No,165691,159063,2589,129,159063,71247,94444,6628,26,7953,2651,64.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,E-Commerce,Premium,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0296,US-REP-116BE6,No,150905,144869,2156,107,144869,64889,86016,6036,22,7243,2414,69.99
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,E-Commerce,Premium,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0296,US-REP-116BE6,No,135722,130293,1786,89,130293,58360,77362,5429,18,6515,2172,75.99
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Club Store,Value,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0296,US-REP-998602,No,323514,315426,6221,311,310573,126170,197344,8088,62,15529,5176,52.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Club Store,Value,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0296,US-REP-998602,No,296152,288748,5106,255,284306,115499,180653,7404,51,14215,4738,58.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Club Store,Value,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0296,US-REP-998602,No,288206,281001,4503,225,276678,112400,175806,7205,45,13834,4611,64.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Club Store,Value,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0296,US-REP-998602,No,262486,255924,3750,187,251987,102370,160116,6562,38,12599,4200,70.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Club Store,Value,Beverages,PureMist,BEV-PM-1L,1L,US-D-0296,US-REP-998602,No,236076,230174,3106,155,226633,92070,144006,5902,31,11332,3777,76.01
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Club Store,Value,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0296,US-REP-998602,No,215676,210284,4148,207,207049,75487,140189,5392,41,10352,3451,52.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Club Store,Value,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0296,US-REP-998602,No,197435,192499,3404,170,189538,69102,128333,4936,34,9477,3159,58.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Club Store,Value,Snacks,NutPop,SNK-NP-100G,100G,US-D-0296,US-REP-998602,No,192137,187334,3002,150,184452,67248,124889,4803,30,9223,3074,64.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Club Store,Value,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0296,US-REP-998602,No,174990,170615,2500,125,167990,61246,113744,4375,25,8400,2800,70.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Club Store,Value,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0296,US-REP-998602,No,157384,153449,2071,103,151089,55084,102300,3935,21,7554,2518,75.99
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Club Store,Value,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0296,US-REP-998602,No,161757,157713,3111,155,155287,69556,92201,4044,31,7764,2588,52.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Club Store,Value,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0296,US-REP-998602,No,148076,144374,2553,127,142153,63673,84403,3702,26,7108,2369,58.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Club Store,Value,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0296,US-REP-998602,No,144103,140500,2252,112,138339,61964,82139,3603,23,6917,2306,63.99
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Club Store,Value,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0296,US-REP-998602,No,131243,127962,1875,93,125993,56434,74809,3281,19,6300,2100,70.0
2025-09-01,United States,Southwest,Arizona,AR,Phoenix,33.4484,-112.074,Club Store,Value,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0296,US-REP-998602,No,118038,115087,1553,77,113316,50756,67282,2951,16,5666,1889,76.01
2025-09-01,United States,Southwest,Arizona,AR,Tucson,32.2226,-110.9747,Modern Trade,Premium,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0297,US-REP-F42295,No,257869,252712,4959,247,247554,100569,157300,5157,50,12378,4126,52.0
2025-09-01,United States,Southwest,Arizona,AR,Tucson,32.2226,-110.9747,Modern Trade,Premium,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0297,US-REP-F42295,No,236059,231338,4070,203,226617,92063,143996,4721,41,11331,3777,58.0
2025-09-01,United States,Southwest,Arizona,AR,Tucson,32.2226,-110.9747,Modern Trade,Premium,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0297,US-REP-F42295,No,229725,225131,3589,179,220536,89593,140132,4594,36,11027,3676,64.01
2025-09-01,United States,Southwest,Arizona,AR,Tucson,32.2226,-110.9747,Modern Trade,Premium,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0297,US-REP-F42295,No,209224,205040,2989,149,200855,81597,127627,4184,30,10043,3348,70.0
2025-09-01,United States,Southwest,Arizona,AR,Tucson,32.2226,-110.9747,Modern Trade,Premium,Beverages,PureMist,BEV-PM-1L,1L,US-D-0297,US-REP-F42295,No,188173,184410,2476,123,180646,73387,114786,3763,25,9032,3011,76.0
2025-09-01,United States,Southwest,Arizona,AR,Tucson,32.2226,-110.9747,Modern Trade,Premium,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0297,US-REP-F42295,No,171913,168475,3306,165,165036,60170,111743,3438,33,8252,2751,52.0
2025-09-01,United States,Southwest,Arizona,AR,Tucson,32.2226,-110.9747,Modern Trade,Premium,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0297,US-REP-F42295,No,157373,154226,2713,135,151078,55081,102292,3147,27,7554,2518,58.01
2025-09-01,United States,Southwest,Arizona,AR,Tucson,32.2226,-110.9747,Modern Trade,Premium,Snacks,NutPop,SNK-NP-100G,100G,US-D-0297,US-REP-F42295,No,153150,150087,2393,119,147024,53602,99548,3063,24,7351,2450,64.0
2025-09-01,United States,Southwest,Arizona,AR,Tucson,32.2226,-110.9747,Modern Trade,Premium,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0297,US-REP-F42295,No,139483,136693,1993,99,133904,48819,90664,2790,20,6695,2232,69.99
2025-09-01,United States,Southwest,Arizona,AR,Tucson,32.2226,-110.9747,Modern Trade,Premium,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0297,US-REP-F42295,No,125449,122940,1651,82,120431,43907,81542,2509,17,6022,2007,75.98
2025-09-01,United States,Southwest,Arizona,AR,Tucson,32.2226,-110.9747,Modern Trade,Premium,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0297,US-REP-F42295,No,128934,126355,2480,124,123777,55442,73492,2579,25,6189,2063,51.99
2025-09-01,United States,Southwest,Arizona,AR,Tucson,32.2226,-110.9747,Modern Trade,Premium,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0297,US-REP-F42295,No,118029,115668,2035,101,113308,50752,67277,2361,20,5665,1888,58.0
2025-09-01,United States,Southwest,Arizona,AR,Tucson,32.2226,-110.9747,Modern Trade,Premium,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0297,US-REP-F42295,No,114863,112566,1795,89,110268,49391,65472,2297,18,5513,1838,63.99
2025-09-01,United States,Southwest,Arizona,AR,Tucson,32.2226,-110.9747,Modern Trade,Premium,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0297,US-REP-F42295,No,104612,102520,1494,74,100428,44983,59629,2092,15,5021,1674,70.02
2025-09-01,United States,Southwest,Arizona,AR,Tucson,32.2226,-110.9747,Modern Trade,Premium,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0297,US-REP-F42295,No,94087,92205,1238,61,90324,40457,53630,1882,12,4516,1505,76.0
2025-09-01,United States,Southwest,Arizona,AR,Tucson,32.2226,-110.9747,General Trade,Mass,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0297,US-REP-804408,No,230240,226786,4428,221,221030,89794,140446,3454,44,11052,3684,52.0
2025-09-01,United States,Southwest,Arizona,AR,Tucson,32.2226,-110.9747,General Trade,Mass,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0297,US-REP-804408,No,210767,207605,3634,181,202336,82199,128568,3162,36,10117,3372,58.0
2025-09-01,United States,Southwest,Arizona,AR,Tucson,32.2226,-110.9747,General Trade,Mass,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0297,US-REP-804408,No,205112,202035,3205,160,196908,79994,125118,3077,32,9845,3282,64.0
2025-09-01,United States,Southwest,Arizona,AR,Tucson,32.2226,-110.9747,General Trade,Mass,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0297,US-REP-804408,No,186807,184005,2669,133,179335,72855,113952,2802,27,8967,2989,69.99
